produto,price,entregue
Cadeira Office,124.56,True
Smartphone,4355.5,False
Smartwatch,3072.97,False
Smartphone,2776.79,False
Webcam HD,3597.07,False
Smartphone,3397.65,False
Tablet,3804.79,False
Smartwatch,4220.76,True
Teclado Mecânico,4492.56,True
Monitor,3729.66,False
Mouse Gamer,4840.75,False
Monitor,3632.69,True
Smartphone,4352.86,False
Tablet,4499.57,True
Monitor,3909.08,False
Tablet,1755.69,False
Notebook,4604.85,True
Mouse Gamer,4172.13,True
Teclado Mecânico,4544.77,True
Cadeira Office,233.8,True
Smartwatch,2043.38,True
Fone de Ouvido,2945.4,False
Smartwatch,1808.96,True
Smartphone,1180.97,False
Smartphone,72.89,False
Fone de Ouvido,769.09,True
Tablet,2315.13,False
Cadeira Office,2512.24,True
Monitor,2958.66,False
Tablet,388.65,False
Mouse Gamer,2923.42,False
Smartwatch,4538.87,True
Cadeira Office,3420.09,False
Teclado Mecânico,1330.52,True
Mouse Gamer,4705.72,False
Teclado Mecânico,4196.67,False
Fone de Ouvido,3343.23,False
Webcam HD,2034.67,False
Tablet,2918.57,True
Monitor,1275.05,False
Cadeira Office,1307.33,False
Mouse Gamer,2384.93,True
Fone de Ouvido,1498.39,False
Fone de Ouvido,837.96,False
Webcam HD,4873.26,False
Mouse Gamer,1891.43,False
Notebook,514.87,True
Mouse Gamer,1227.85,False
Smartphone,2044.15,True
Smartwatch,1591.86,False
Notebook,4530.7,False
Teclado Mecânico,2879.7,True
Cadeira Office,4019.42,False
Smartwatch,2041.41,False
Notebook,2792.35,False
Cadeira Office,4353.03,True
Teclado Mecânico,2336.46,True
Fone de Ouvido,1002.23,True
Cadeira Office,4049.27,False
Teclado Mecânico,4400.28,False
Smartwatch,4524.79,False
Notebook,1967.93,False
Notebook,4068.28,False
Smartphone,2778.02,False
Monitor,3624.81,False
Monitor,2615.11,True
Teclado Mecânico,446.39,True
Notebook,1324.87,True
Smartwatch,1559.29,True
Notebook,4601.67,True
Smartwatch,2214.01,True
Mouse Gamer,2372.7,False
Cadeira Office,740.91,True
Smartphone,3053.33,True
Notebook,2737.24,True
Monitor,4767.28,False
Smartwatch,3091.48,False
Smartphone,2568.34,True
Teclado Mecânico,340.86,True
Teclado Mecânico,1037.84,False
Webcam HD,1896.42,False
Mouse Gamer,4558.19,False
Smartphone,4404.01,True
Monitor,56.47,False
Teclado Mecânico,392.84,True
Teclado Mecânico,2727.45,False
Webcam HD,247.69,True
Monitor,4550.39,False
Teclado Mecânico,2968.11,True
Smartphone,3163.25,True
Tablet,3492.75,False
Notebook,1110.78,False
Monitor,1879.95,False
Teclado Mecânico,2719.46,False
Cadeira Office,846.28,True
Teclado Mecânico,732.49,False
Cadeira Office,541.81,True
Smartwatch,2773.92,False
Webcam HD,1361.13,False
Webcam HD,1330.44,True
Notebook,1601.08,True
Notebook,648.71,False
Webcam HD,4171.03,False
Tablet,3368.43,False
Webcam HD,244.36,True
Cadeira Office,2569.34,False
Smartphone,1146.34,False
Monitor,843.56,True
Fone de Ouvido,1327.28,False
Notebook,922.35,True
Mouse Gamer,179.92,True
Tablet,4394.46,True
Monitor,1729.18,True
Cadeira Office,1158.51,False
Teclado Mecânico,1451.99,False
Mouse Gamer,3649.54,True
Webcam HD,1877.01,False
Smartphone,4707.62,True
Fone de Ouvido,4389.06,True
Teclado Mecânico,2044.05,True
Tablet,549.37,True
Cadeira Office,718.16,True
Monitor,4241.34,True
Smartphone,394.47,False
Cadeira Office,4673.97,True
Tablet,1486.41,False
Webcam HD,3055.23,False
Tablet,2369.33,False
Notebook,1213.21,True
Smartwatch,1774.85,False
Fone de Ouvido,4171.11,False
Notebook,4422.82,False
Tablet,124.77,False
Smartwatch,4847.95,False
Webcam HD,1008.84,False
Smartphone,607.74,False
Smartphone,990.04,False
Monitor,3248.56,False
Smartphone,475.14,True
Cadeira Office,2555.55,True
Smartwatch,4555.62,False
Webcam HD,302.16,True
Smartphone,1340.02,False
Notebook,4354.87,False
Notebook,157.09,True
Monitor,4696.49,True
Notebook,900.93,True
Smartwatch,1162.7,True
Cadeira Office,4250.45,False
Notebook,4591.38,False
Monitor,355.86,False
Webcam HD,3590.21,False
Cadeira Office,287.49,False
Monitor,3826.85,True
Mouse Gamer,4847.23,False
Mouse Gamer,1866.58,False
Mouse Gamer,3857.41,True
Webcam HD,1559.44,True
Smartwatch,281.92,True
Webcam HD,3680.39,False
Fone de Ouvido,4152.23,False
Webcam HD,1396.97,True
Monitor,2404.03,True
Webcam HD,2308.71,True
Monitor,4165.59,True
Teclado Mecânico,502.85,True
Fone de Ouvido,2830.9,False
Webcam HD,864.08,True
Webcam HD,1709.86,False
Smartphone,4661.05,True
Webcam HD,4179.86,False
Webcam HD,4770.93,False
Fone de Ouvido,4530.35,False
Cadeira Office,1265.3,True
Webcam HD,613.27,False
Smartwatch,3003.66,False
Smartwatch,2526.45,False
Tablet,3185.06,True
Fone de Ouvido,3599.13,False
Smartwatch,3039.36,False
Cadeira Office,4200.68,False
Webcam HD,4361.27,True
Monitor,2684.94,True
Smartwatch,3613.81,False
Smartwatch,3635.89,True
Tablet,1778.77,False
Fone de Ouvido,2494.11,False
Mouse Gamer,617.8,True
Smartwatch,3150.3,False
Tablet,3157.41,True
Tablet,3511.34,True
Notebook,1640.69,True
Mouse Gamer,1815.06,True
Monitor,4351.34,True
Smartwatch,401.15,True
Fone de Ouvido,2392.52,True
Teclado Mecânico,3196.8,False
Tablet,233.91,True
Fone de Ouvido,4890.77,True
Monitor,2080.75,False
Notebook,4177.53,False
Smartphone,2062.39,False
Smartwatch,2734.86,False
Mouse Gamer,3155.95,True
Teclado Mecânico,1566.15,True
Fone de Ouvido,1244.55,False
Teclado Mecânico,2241.46,True
Fone de Ouvido,634.28,False
Cadeira Office,3104.13,False
Smartwatch,2434.69,False
Tablet,54.27,False
Mouse Gamer,4855.37,False
Notebook,4373.24,True
Tablet,3852.97,True
Notebook,1605.89,False
Monitor,3281.19,False
Teclado Mecânico,1368.38,True
Monitor,113.05,False
Fone de Ouvido,3309.42,False
Fone de Ouvido,998.37,True
Notebook,4316.17,False
Smartwatch,3738.57,True
Smartphone,4028.9,False
Monitor,756.41,True
Cadeira Office,2372.35,False
Monitor,4324.76,True
Tablet,236.45,False
Webcam HD,2297.22,False
Monitor,3584.09,True
Monitor,1367.71,True
Fone de Ouvido,1910.91,True
Monitor,4646.78,True
Webcam HD,2981.83,False
Mouse Gamer,1091.09,True
Tablet,2601.85,False
Smartwatch,2802.49,True
Fone de Ouvido,357.05,True
Smartwatch,664.54,True
Monitor,1709.52,False
Cadeira Office,4054.35,False
Notebook,1784.59,False
Monitor,4103.21,True
Monitor,3931.13,True
Monitor,1438.04,False
Fone de Ouvido,3328.82,True
Smartwatch,364.69,False
Notebook,2814.69,False
Notebook,246.13,False
Fone de Ouvido,343.45,True
Teclado Mecânico,389.46,True
Teclado Mecânico,4631.49,True
Fone de Ouvido,2443.04,False
Smartwatch,4538.09,False
Smartphone,3843.79,False
Cadeira Office,4838.64,False
Fone de Ouvido,1661.86,True
Smartphone,2037.5,True
Smartphone,4622.46,False
Teclado Mecânico,1198.33,False
Teclado Mecânico,4204.43,False
Smartwatch,2748.39,False
Fone de Ouvido,4969.92,False
Monitor,1937.51,False
Smartphone,4755.14,True
Webcam HD,4946.86,True
Mouse Gamer,2428.6,True
Tablet,3201.73,False
Monitor,852.44,False
Smartphone,4263.43,False
Fone de Ouvido,4432.5,True
Notebook,4328.13,False
Notebook,703.34,True
Mouse Gamer,3458.66,False
Smartwatch,900.82,True
Mouse Gamer,441.99,True
Fone de Ouvido,2503.09,False
Mouse Gamer,1569.65,False
Smartwatch,4603.21,True
Cadeira Office,4474.35,False
Notebook,1116.24,False
Cadeira Office,3825.34,False
Tablet,2877.47,False
Teclado Mecânico,2784.58,False
Mouse Gamer,4399.47,True
Smartphone,1388.55,True
Webcam HD,1819.82,False
Notebook,4557.65,False
Smartwatch,3632.37,False
Fone de Ouvido,3051.31,True
Webcam HD,3303.0,True
Teclado Mecânico,3251.28,True
Smartwatch,2913.54,True
Cadeira Office,2733.31,False
Cadeira Office,4256.67,True
Tablet,4574.94,True
Monitor,2104.48,True
Monitor,2496.13,True
Monitor,2801.14,False
Fone de Ouvido,1307.25,True
Tablet,3837.56,False
Teclado Mecânico,625.84,False
Tablet,755.18,True
Cadeira Office,3771.97,True
Monitor,4535.24,True
Notebook,4766.14,False
Teclado Mecânico,3319.03,False
Teclado Mecânico,1714.02,False
Tablet,3650.58,False
Cadeira Office,1191.02,False
Smartwatch,2743.35,False
Webcam HD,4114.34,False
Fone de Ouvido,4245.29,True
Teclado Mecânico,4980.62,False
Cadeira Office,2783.55,False
Webcam HD,4079.82,False
Smartwatch,1208.97,True
Teclado Mecânico,4899.4,True
Monitor,1009.14,False
Fone de Ouvido,3260.67,True
Teclado Mecânico,1407.37,False
Monitor,685.68,False
Smartwatch,771.52,True
Cadeira Office,1499.61,True
Mouse Gamer,487.66,False
Webcam HD,3378.83,True
Cadeira Office,3102.57,True
Smartwatch,4255.47,True
Monitor,3709.15,True
Fone de Ouvido,4918.89,False
Webcam HD,3513.64,True
Teclado Mecânico,2233.2,False
Fone de Ouvido,1400.7,True
Webcam HD,990.33,False
Fone de Ouvido,2919.61,False
Webcam HD,417.2,False
Fone de Ouvido,2002.87,True
Webcam HD,1275.74,False
Teclado Mecânico,1621.51,False
Cadeira Office,1061.92,False
Smartwatch,2812.15,True
Cadeira Office,804.21,True
Monitor,1177.13,True
Mouse Gamer,3301.5,False
Teclado Mecânico,2549.94,True
Tablet,657.0,False
Webcam HD,3173.44,True
Smartwatch,1952.69,False
Teclado Mecânico,4732.1,False
Smartwatch,4794.72,True
Smartphone,3229.34,False
Notebook,1428.75,False
Fone de Ouvido,553.39,True
Teclado Mecânico,881.2,False
Smartwatch,4905.87,False
Mouse Gamer,1134.35,False
Notebook,4813.76,False
Smartwatch,2186.03,False
Monitor,4405.0,False
Fone de Ouvido,3468.18,True
Teclado Mecânico,1785.35,True
Smartwatch,4741.01,False
Fone de Ouvido,1807.72,True
Webcam HD,4435.08,True
Notebook,4426.58,True
Mouse Gamer,3599.98,True
Fone de Ouvido,3457.63,True
Monitor,4328.81,True
Monitor,3878.86,False
Tablet,554.61,True
Cadeira Office,80.25,True
Webcam HD,1248.03,True
Teclado Mecânico,227.4,False
Cadeira Office,3233.62,False
Fone de Ouvido,4099.39,True
Smartwatch,4374.27,False
Fone de Ouvido,1919.82,True
Fone de Ouvido,353.16,False
Smartwatch,1955.06,True
Tablet,4372.57,False
Fone de Ouvido,4161.2,False
Tablet,3702.21,False
Monitor,4976.21,True
Teclado Mecânico,2708.16,True
Smartwatch,4195.03,True
Tablet,1487.16,True
Mouse Gamer,3725.81,True
Teclado Mecânico,2207.84,True
Tablet,3260.46,False
Webcam HD,1523.4,True
Smartwatch,434.74,False
Mouse Gamer,4197.24,True
Webcam HD,1109.62,True
Smartphone,2157.98,True
Smartwatch,3632.13,True
Smartphone,3588.06,False
Smartphone,4006.31,False
Webcam HD,1030.06,True
Tablet,1619.83,False
Tablet,4246.23,False
Smartwatch,4916.74,False
Fone de Ouvido,4387.72,False
Fone de Ouvido,2575.59,True
Fone de Ouvido,4488.45,False
Smartphone,3172.26,True
Smartphone,1698.21,True
Monitor,4970.14,False
Mouse Gamer,4433.9,False
Cadeira Office,4455.42,False
Webcam HD,1982.67,True
Fone de Ouvido,421.75,False
Cadeira Office,1734.18,True
Tablet,4605.08,True
Cadeira Office,2112.46,True
Notebook,1734.36,False
Notebook,4147.83,False
Fone de Ouvido,2044.9,False
Mouse Gamer,4629.27,False
Fone de Ouvido,1541.33,False
Notebook,136.83,True
Smartwatch,2675.5,True
Notebook,2531.42,True
Notebook,1194.43,False
Smartphone,2284.44,True
Webcam HD,1709.51,True
Smartwatch,2530.0,True
Cadeira Office,85.3,False
Mouse Gamer,3873.65,False
Smartwatch,1887.15,False
Mouse Gamer,2378.42,True
Tablet,2773.16,False
Teclado Mecânico,3688.05,False
Cadeira Office,1703.16,False
Smartwatch,1080.6,False
Fone de Ouvido,2714.88,False
Teclado Mecânico,1025.19,True
Teclado Mecânico,745.04,False
Monitor,1360.04,False
Mouse Gamer,4234.76,False
Monitor,2709.53,True
Cadeira Office,2604.89,True
Webcam HD,4177.95,False
Smartwatch,3419.4,True
Webcam HD,620.62,False
Notebook,1290.78,True
Notebook,2833.79,True
Teclado Mecânico,306.51,False
Tablet,1692.92,False
Teclado Mecânico,2378.27,False
Fone de Ouvido,845.36,False
Cadeira Office,2139.24,True
Fone de Ouvido,2914.35,False
Fone de Ouvido,338.46,True
Smartphone,1481.68,True
Notebook,480.03,True
Mouse Gamer,874.42,True
Tablet,1979.07,True
Cadeira Office,2626.34,True
Monitor,2793.42,False
Monitor,1558.78,True
Teclado Mecânico,3760.82,True
Cadeira Office,4517.93,False
Cadeira Office,4331.33,True
Mouse Gamer,2076.61,False
Fone de Ouvido,1015.39,False
Smartwatch,4135.6,True
Monitor,2003.24,True
Fone de Ouvido,1855.9,True
Mouse Gamer,2218.39,True
Notebook,124.41,False
Teclado Mecânico,1632.03,False
Mouse Gamer,2619.18,True
Notebook,1020.02,False
Smartphone,1375.96,True
Cadeira Office,1697.55,True
Teclado Mecânico,3421.49,True
Notebook,1464.51,False
Smartphone,1112.67,True
Notebook,4973.17,False
Smartphone,395.8,True
Notebook,3853.02,True
Monitor,1640.46,True
Fone de Ouvido,2297.39,True
Smartphone,4257.05,False
Monitor,4235.03,False
Cadeira Office,1759.66,False
Tablet,4962.24,False
Teclado Mecânico,2425.08,True
Smartwatch,4235.86,True
Mouse Gamer,3522.82,True
Monitor,239.87,False
Webcam HD,3673.03,False
Monitor,470.07,True
Teclado Mecânico,3655.56,False
Smartwatch,4732.81,True
Tablet,2690.04,True
Mouse Gamer,3332.92,True
Cadeira Office,3993.19,True
Tablet,3897.67,False
Smartphone,94.67,True
Smartwatch,1630.79,True
Smartwatch,1176.88,False
Mouse Gamer,2222.73,False
Fone de Ouvido,4160.95,False
Tablet,817.01,True
Notebook,708.82,False
Fone de Ouvido,2566.44,False
Fone de Ouvido,4331.57,True
Smartwatch,1887.02,True
Tablet,3625.34,True
Monitor,559.38,True
Notebook,263.93,True
Teclado Mecânico,3885.56,True
Notebook,302.04,True
Notebook,706.33,True
Webcam HD,1351.63,True
Cadeira Office,1035.79,False
Fone de Ouvido,379.54,True
Notebook,646.51,True
Mouse Gamer,3686.03,False
Monitor,1351.18,False
Mouse Gamer,2868.78,False
Monitor,368.19,True
Smartphone,378.76,False
Mouse Gamer,4619.55,True
Notebook,3855.09,False
Smartphone,4163.73,False
Notebook,3173.45,False
Notebook,3975.24,False
Tablet,3541.64,True
Mouse Gamer,962.86,True
Monitor,4376.72,False
Teclado Mecânico,3908.61,False
Teclado Mecânico,2674.84,True
Cadeira Office,3952.91,True
Smartwatch,449.08,True
Cadeira Office,1717.08,True
Webcam HD,2816.88,False
Webcam HD,3937.25,True
Tablet,1169.4,True
Smartphone,21.21,True
Tablet,416.04,False
Tablet,3493.59,False
Notebook,485.83,False
Cadeira Office,3034.43,False
Teclado Mecânico,4733.84,False
Webcam HD,1009.96,False
Monitor,850.88,False
Cadeira Office,1203.27,True
Webcam HD,1958.99,True
Smartphone,3846.13,False
Notebook,4691.49,False
Tablet,2679.04,True
Notebook,1087.86,False
Tablet,467.64,True
Smartphone,2300.64,True
Tablet,4878.7,True
Smartphone,2924.7,False
Monitor,2185.25,False
Smartwatch,989.08,True
Smartphone,1661.27,False
Notebook,3407.59,False
Cadeira Office,4407.24,True
Smartphone,4929.47,True
Notebook,4480.0,True
Tablet,3920.73,False
Teclado Mecânico,3510.25,False
Mouse Gamer,1911.46,True
Monitor,4610.06,True
Fone de Ouvido,3473.71,False
Smartwatch,3949.73,True
Fone de Ouvido,83.12,True
Tablet,247.38,True
Notebook,2820.21,True
Smartphone,632.33,True
Smartphone,1441.47,True
Tablet,1572.1,True
Smartphone,1681.72,True
Teclado Mecânico,4617.37,False
Mouse Gamer,4915.1,True
Monitor,4231.06,False
Mouse Gamer,4660.49,False
Smartwatch,4569.16,False
Smartwatch,888.69,True
Smartphone,4085.76,True
Teclado Mecânico,394.94,True
Smartphone,359.68,False
Cadeira Office,3035.75,True
Teclado Mecânico,2645.07,False
Cadeira Office,3602.37,False
Smartwatch,4874.43,False
Tablet,3103.41,False
Smartwatch,474.64,False
Mouse Gamer,115.0,True
Tablet,3192.4,True
Smartwatch,222.13,True
Smartphone,3748.04,False
Monitor,4970.49,True
Fone de Ouvido,2663.34,False
Smartwatch,1034.84,True
Cadeira Office,1793.43,False
Mouse Gamer,1571.14,False
Monitor,4447.19,True
Mouse Gamer,3761.36,True
Mouse Gamer,2583.19,True
Smartwatch,1357.01,False
Monitor,1484.26,False
Fone de Ouvido,3478.83,False
Smartwatch,4071.91,False
Cadeira Office,1758.16,False
Cadeira Office,2092.9,False
Tablet,4867.14,True
Mouse Gamer,2661.3,False
Notebook,309.39,True
Smartphone,43.35,False
Webcam HD,3501.82,True
Smartwatch,2263.1,False
Smartphone,4523.03,True
Smartphone,297.93,False
Smartwatch,2948.4,False
Cadeira Office,3469.59,False
Mouse Gamer,1880.65,False
Notebook,2233.97,False
Smartwatch,326.48,True
Tablet,3142.52,True
Smartphone,4926.5,True
Webcam HD,3890.45,True
Tablet,3828.54,False
Monitor,4575.61,True
Monitor,3438.35,True
Tablet,2149.3,True
Smartphone,641.92,True
Notebook,511.57,False
Tablet,4720.4,False
Notebook,2835.43,True
Notebook,1683.45,False
Smartphone,2389.09,True
Teclado Mecânico,4502.48,True
Smartwatch,2764.71,False
Notebook,2551.31,False
Tablet,2323.79,False
Tablet,3559.29,False
Cadeira Office,4820.06,True
Monitor,3510.89,False
Mouse Gamer,2749.15,True
Fone de Ouvido,2853.89,True
Teclado Mecânico,2600.46,True
Fone de Ouvido,1631.41,True
Mouse Gamer,1700.07,False
Teclado Mecânico,299.15,False
Notebook,2802.96,True
Tablet,2499.0,False
Teclado Mecânico,3010.12,False
Smartwatch,329.04,True
Fone de Ouvido,4727.97,False
Monitor,4807.0,True
Tablet,3865.31,False
Fone de Ouvido,2709.04,True
Notebook,3896.08,False
Smartwatch,4046.22,False
Tablet,4690.68,True
Monitor,3446.91,True
Notebook,4270.97,False
Mouse Gamer,154.79,False
Monitor,3144.42,True
Smartwatch,4252.13,False
Mouse Gamer,561.84,True
Smartphone,2725.94,False
Smartphone,4312.58,True
Webcam HD,4678.8,True
Mouse Gamer,3277.04,True
Monitor,2371.32,True
Tablet,382.6,True
Teclado Mecânico,403.33,False
Monitor,3756.37,False
Teclado Mecânico,1555.71,False
Cadeira Office,1916.71,False
Fone de Ouvido,1272.63,False
Monitor,1348.58,True
Tablet,1105.86,True
Webcam HD,4417.76,False
Smartwatch,4719.55,False
Tablet,2981.88,True
Webcam HD,4794.6,True
Notebook,2910.93,False
Fone de Ouvido,995.02,False
Mouse Gamer,2335.94,True
Tablet,2699.74,False
Teclado Mecânico,1473.07,True
Webcam HD,1354.65,True
Cadeira Office,4576.01,False
Smartphone,2848.67,True
Webcam HD,2500.57,False
Mouse Gamer,4767.13,True
Notebook,1205.42,True
Fone de Ouvido,2612.93,True
Cadeira Office,4891.42,True
Mouse Gamer,2139.65,False
Fone de Ouvido,3363.44,False
Monitor,1464.65,False
Fone de Ouvido,3454.79,False
Cadeira Office,3677.25,False
Fone de Ouvido,4884.32,True
Webcam HD,780.03,False
Mouse Gamer,2824.72,False
Teclado Mecânico,4817.52,True
Tablet,1879.74,False
Notebook,698.64,True
Webcam HD,3602.26,False
Fone de Ouvido,2168.49,True
Webcam HD,2209.48,False
Smartwatch,3530.42,True
Monitor,4320.12,True
Mouse Gamer,3958.15,False
Teclado Mecânico,169.98,True
Monitor,4261.6,False
Monitor,2488.49,True
Smartphone,285.49,False
Teclado Mecânico,1391.76,True
Tablet,1077.13,False
Tablet,99.36,False
Fone de Ouvido,481.62,False
Teclado Mecânico,2366.12,False
Smartphone,2953.83,False
Webcam HD,3571.97,True
Smartwatch,1716.12,False
Teclado Mecânico,3866.52,True
Smartphone,1206.21,True
Smartphone,1378.67,False
Tablet,1589.93,False
Monitor,4202.38,False
Monitor,3409.66,True
Webcam HD,2626.46,True
Mouse Gamer,4852.82,True
Smartwatch,873.52,False
Tablet,4512.18,True
Webcam HD,2041.23,True
Smartwatch,3397.88,False
Teclado Mecânico,107.43,True
Teclado Mecânico,1921.39,False
Teclado Mecânico,2044.84,False
Webcam HD,4605.99,True
Monitor,4813.23,False
Monitor,2156.65,True
Webcam HD,2845.01,False
Tablet,1968.57,True
Tablet,3344.03,False
Monitor,3146.63,True
Cadeira Office,3631.53,False
Tablet,120.2,False
Notebook,466.83,False
Cadeira Office,357.04,False
Tablet,1205.56,False
Smartwatch,2554.02,True
Notebook,399.26,True
Notebook,3892.87,True
Monitor,2716.57,False
Teclado Mecânico,2309.8,False
Fone de Ouvido,2534.03,True
Webcam HD,373.33,True
Tablet,4983.11,False
Notebook,103.8,True
Smartphone,3418.25,True
Webcam HD,995.86,False
Notebook,453.69,False
Fone de Ouvido,1694.35,True
Monitor,4798.0,False
Notebook,2837.74,False
Teclado Mecânico,2336.2,False
Webcam HD,2957.46,True
Fone de Ouvido,4048.19,True
Teclado Mecânico,2340.07,True
Smartphone,991.86,True
Monitor,333.06,False
Mouse Gamer,1172.82,True
Teclado Mecânico,3572.61,True
Smartphone,2465.64,True
Smartwatch,2997.33,False
Monitor,3639.15,True
Notebook,978.18,False
Mouse Gamer,488.98,False
Fone de Ouvido,4037.31,True
Cadeira Office,738.74,True
Webcam HD,2509.87,True
Teclado Mecânico,3847.44,True
Smartwatch,1797.74,False
Notebook,152.53,True
Smartwatch,1784.85,False
Webcam HD,2399.03,True
Monitor,3985.51,True
Teclado Mecânico,3400.05,True
Fone de Ouvido,48.11,False
Webcam HD,3718.06,False
Webcam HD,535.01,True
Smartphone,1550.39,True
Smartwatch,3054.41,False
Monitor,1959.92,True
Smartwatch,2470.08,True
Teclado Mecânico,2519.92,False
Mouse Gamer,4999.76,False
Smartwatch,1150.93,True
Cadeira Office,106.03,False
Notebook,3315.51,True
Fone de Ouvido,304.13,False
Notebook,960.42,False
Smartphone,2605.37,True
Teclado Mecânico,4866.55,False
Notebook,3316.5,False
Tablet,583.76,False
Teclado Mecânico,1429.42,True
Smartphone,2196.34,True
Teclado Mecânico,1887.4,False
Tablet,2141.02,True
Monitor,2106.56,True
Cadeira Office,2939.19,True
Tablet,921.27,True
Smartphone,3611.13,False
Smartwatch,3106.83,True
Mouse Gamer,3310.02,False
Smartphone,4151.78,True
Tablet,1877.02,False
Smartphone,2426.45,True
Webcam HD,1531.17,True
Fone de Ouvido,3986.5,True
Smartphone,4493.35,False
Teclado Mecânico,2687.8,True
Notebook,2297.87,True
Fone de Ouvido,716.14,False
Smartphone,2015.3,False
Smartphone,1126.08,False
Tablet,1964.03,False
Mouse Gamer,4209.17,True
Mouse Gamer,243.75,False
Fone de Ouvido,4823.37,True
Notebook,4313.36,True
Webcam HD,4409.12,False
Tablet,2219.54,False
Teclado Mecânico,2568.73,False
Fone de Ouvido,4606.96,True
Mouse Gamer,3003.07,True
Fone de Ouvido,1697.31,False
Webcam HD,186.74,True
Fone de Ouvido,4693.38,True
Smartwatch,4117.35,True
Fone de Ouvido,2461.24,True
Smartphone,3498.59,True
Smartwatch,3044.43,True
Monitor,2485.43,False
Teclado Mecânico,135.33,True
Mouse Gamer,771.18,False
Webcam HD,4266.71,False
Teclado Mecânico,690.08,False
Fone de Ouvido,2573.71,False
Tablet,1049.6,False
Monitor,3034.07,False
Mouse Gamer,2884.53,True
Webcam HD,286.56,False
Fone de Ouvido,1792.24,False
Tablet,564.46,False
Smartphone,2142.44,True
Teclado Mecânico,1754.99,True
Fone de Ouvido,3357.6,True
Mouse Gamer,215.23,True
Webcam HD,2256.08,False
Teclado Mecânico,1801.83,False
Fone de Ouvido,4937.96,True
Cadeira Office,3162.6,False
Monitor,1836.53,False
Smartphone,4731.19,True
Smartphone,1271.35,False
Monitor,4264.71,True
Fone de Ouvido,1264.73,True
Teclado Mecânico,2150.35,True
Smartwatch,1756.51,True
Monitor,3793.67,True
Notebook,4655.04,True
Teclado Mecânico,4235.25,True
Cadeira Office,1294.67,False
Tablet,242.44,False
Fone de Ouvido,2721.54,True
Fone de Ouvido,3956.33,False
Mouse Gamer,4049.53,True
Monitor,1041.73,False
Mouse Gamer,3974.23,True
Monitor,4223.39,True
Webcam HD,3642.05,False
Monitor,472.06,False
Webcam HD,50.13,False
Tablet,1123.02,True
Fone de Ouvido,3953.72,True
Fone de Ouvido,4945.51,True
Smartphone,2615.37,True
Webcam HD,2001.55,True
Mouse Gamer,64.68,True
Smartwatch,3244.37,True
Tablet,420.58,False
Teclado Mecânico,4446.31,False
Cadeira Office,161.41,False
Teclado Mecânico,4714.66,False
Tablet,122.8,True
Tablet,822.86,False
Monitor,2222.54,True
Smartwatch,2305.72,True
Mouse Gamer,4730.25,False
Teclado Mecânico,1271.34,True
Fone de Ouvido,2595.11,True
Webcam HD,2022.28,True
Monitor,2484.32,True
Smartphone,2681.52,True
Mouse Gamer,3111.55,False
Tablet,4514.77,False
Smartphone,3144.74,True
Notebook,3119.96,False
Fone de Ouvido,1084.14,True
Smartphone,2027.96,True
Smartphone,4968.32,False
Notebook,3929.65,True
Cadeira Office,3004.5,False
Notebook,4225.01,False
Smartphone,2916.53,False
Smartwatch,3590.42,False
Webcam HD,2265.72,True
Smartphone,2793.13,False
Webcam HD,1414.35,False
Teclado Mecânico,4609.35,True
Teclado Mecânico,3553.13,False
Fone de Ouvido,4013.38,True
Webcam HD,207.25,True
Smartwatch,4635.98,False
Smartwatch,3602.79,False
Fone de Ouvido,4046.99,False
Tablet,175.56,False
Cadeira Office,1346.86,False
Monitor,3629.96,False
Teclado Mecânico,2972.88,True
Mouse Gamer,2918.35,False
Notebook,3382.96,True
Mouse Gamer,4790.83,False
Cadeira Office,1306.53,False
Webcam HD,2052.73,False
Fone de Ouvido,155.66,True
Teclado Mecânico,131.2,False
Fone de Ouvido,4095.69,False
Webcam HD,3731.15,False
Fone de Ouvido,980.37,False
Webcam HD,3330.13,True
Mouse Gamer,3824.0,True
Mouse Gamer,1409.32,False
Teclado Mecânico,621.53,True
Webcam HD,2296.21,False
Fone de Ouvido,2486.08,True
Fone de Ouvido,3708.85,True
Teclado Mecânico,160.15,True
Teclado Mecânico,388.34,True
Mouse Gamer,4538.86,False
Smartwatch,622.62,False
Smartwatch,4551.17,False
Webcam HD,3534.96,False
Fone de Ouvido,1561.57,True
Smartwatch,3222.55,True
Smartwatch,1500.08,False
Fone de Ouvido,3844.27,False
Mouse Gamer,1687.46,True
Smartwatch,3125.13,False
Webcam HD,3337.91,True
Smartphone,529.6,True
Tablet,95.69,True
Smartwatch,3100.97,True
Smartphone,4945.4,False
Tablet,1042.93,True
Smartphone,950.14,True
Mouse Gamer,1061.25,True
Teclado Mecânico,704.9,False
Mouse Gamer,280.66,False
Fone de Ouvido,201.52,False
Mouse Gamer,567.78,True
Webcam HD,3963.63,True
Smartwatch,3295.7,False
Smartwatch,4703.73,False
Mouse Gamer,1486.93,True
Mouse Gamer,4945.72,True
Mouse Gamer,2100.53,False
Webcam HD,4200.55,True
Tablet,4966.54,True
Tablet,4926.56,False
Webcam HD,2797.12,True
Monitor,2992.24,True
Tablet,4471.45,False
Smartwatch,2624.06,False
Mouse Gamer,597.53,False
Notebook,3687.96,True
Smartwatch,1283.31,False
Webcam HD,555.65,False
Webcam HD,3050.1,False
Smartwatch,2627.65,False
Teclado Mecânico,3593.98,True
Monitor,4062.13,True
Tablet,537.77,False
